transaction_id,date,customer_id,payment_method,card_provider,amount,status,merchant_category,country,currency,card_last_4
TXN103188,7/31/2015,CUST1439,Card,Visa,500000,Success,Food Delivery,Kenya,KES,5027
TXN103189,11/22/2020,CUST1963,USSD,,500000,Success,Airtime/Data,Nigeria,NGN,
TXN103190,4/17/2020,CUST6371,Card,Verve,147149,Success,E-commerce,Nigeria,NGN,9602
TXN103191,2/3/2024,CUST8611,Wallet,,500000,Success,Retail,Ghana,GHS,
TXN103192,8/11/2025,CUST1484,Bank Transfer,,500000,Success,Airtime/Data,Nigeria,NGN,
TXN103193,3/20/2017,CUST9949,Card,Verve,158250,Success,Airtime/Data,Nigeria,NGN,4130
TXN103194,9/30/2019,CUST7755,Card,Mastercard,175045,Pending,Transportation,Kenya,KES,4972
TXN103195,12/22/2021,CUST8032,Bank Transfer,,281791,Success,Airtime/Data,Nigeria,NGN,
TXN103196,9/18/2025,CUST3200,USSD,,500000,Success,Professional Services,Nigeria,NGN,
TXN103197,6/11/2015,CUST7187,POS,Verve,500000,Success,Professional Services,Nigeria,NGN,9394
TXN103198,1/14/2020,CUST5746,Card,Verve,43287,Success,Transportation,Nigeria,NGN,667
TXN103199,8/25/2025,CUST8373,Bank Transfer,,199513,Success,Airtime/Data,Nigeria,NGN,
TXN103200,1/12/2021,CUST9955,Card,Mastercard,322410,Reversed,Transportation,Ghana,GHS,8243
TXN103201,3/1/2015,CUST4613,Card,Visa,279772,Failed,Professional Services,Nigeria,NGN,6920
TXN103202,6/30/2022,CUST6608,Wallet,,86200,Success,Bills Payment,Uganda,UGX,
TXN103203,9/15/2023,CUST5996,Card,Mastercard,500000,Success,Retail,Kenya,KES,5915
TXN103204,1/13/2017,CUST9841,Bank Transfer,,451967,Success,Airtime/Data,Nigeria,NGN,
TXN103205,10/19/2023,CUST8105,Card,Mastercard,500000,Success,Food Delivery,South Africa,ZAR,6532
TXN103206,3/19/2023,CUST5551,Card,Mastercard,500000,Reversed,Professional Services,Uganda,UGX,3370
TXN103207,3/23/2023,CUST5648,Wallet,,500000,Success,Food Delivery,Kenya,KES,
TXN103208,3/17/2017,CUST7251,Bank Transfer,,231363,Success,Retail,Nigeria,NGN,
TXN103209,9/3/2017,CUST2299,Wallet,,377204,Success,Professional Services,Kenya,KES,
TXN103210,3/2/2025,CUST1101,Bank Transfer,,69915,Success,Food Delivery,Nigeria,NGN,
TXN103211,4/16/2023,CUST9577,POS,,447908,Success,E-commerce,Nigeria,NGN,
TXN103212,9/3/2016,CUST5490,USSD,,79016,Success,E-commerce,Nigeria,NGN,
TXN103213,11/28/2016,CUST5107,Bank Transfer,,473602,Success,E-commerce,Kenya,KES,
TXN103214,3/21/2016,CUST7852,USSD,,104337,Success,Bills Payment,South Africa,ZAR,
TXN103215,4/28/2017,CUST3638,Wallet,,50021,Success,Retail,Ghana,GHS,
TXN103216,7/12/2016,CUST7879,Card,Verve,72265,Pending,Food Delivery,Nigeria,NGN,4484
TXN103217,2/1/2020,CUST5356,Bank Transfer,,797,Success,Professional Services,Uganda,UGX,
TXN103218,3/28/2016,CUST1115,Bank Transfer,,500000,Success,Transportation,South Africa,ZAR,
TXN103219,4/30/2018,CUST2384,USSD,,500000,Failed,Airtime/Data,Nigeria,NGN,
TXN103220,1/1/2025,CUST8211,Wallet,,289387,Failed,Food Delivery,Nigeria,NGN,
TXN103221,4/28/2022,CUST7545,POS,,70390,Reversed,Professional Services,Nigeria,NGN,
TXN103222,6/15/2025,CUST5123,Bank Transfer,,34901,Success,Transportation,Nigeria,NGN,
TXN103223,5/22/2020,CUST9509,Card,Mastercard,7725,Success,Airtime/Data,Uganda,UGX,7504
TXN103224,7/20/2020,CUST8668,USSD,,72487,Success,Bills Payment,Kenya,KES,
TXN103225,1/16/2019,CUST8847,Card,Visa,500000,Success,Transportation,Nigeria,NGN,3864
TXN103226,7/26/2016,CUST3657,POS,,110584,Success,Bills Payment,Nigeria,NGN,
TXN103227,12/22/2023,CUST6298,Card,Visa,174950,Success,Airtime/Data,South Africa,ZAR,4065
TXN103228,11/6/2018,CUST4459,Card,Visa,44527,Failed,Airtime/Data,Kenya,KES,7457
TXN103229,7/23/2018,CUST4272,Bank Transfer,,100597,Success,Airtime/Data,Nigeria,NGN,
TXN103230,4/17/2022,CUST6376,Wallet,,292942,Success,Bills Payment,Kenya,KES,
TXN103231,11/30/2018,CUST4331,POS,,374345,Success,Bills Payment,Uganda,UGX,
TXN103232,1/23/2024,CUST9801,Wallet,,112601,Success,Retail,South Africa,ZAR,
TXN103233,11/27/2019,CUST4210,Card,Visa,23786,Failed,Bills Payment,Ghana,GHS,9476
TXN103234,5/31/2019,CUST8071,Wallet,,198396,Success,Bills Payment,South Africa,ZAR,
TXN103235,11/21/2020,CUST8496,Wallet,,106735,Success,Airtime/Data,South Africa,ZAR,
TXN103236,2/22/2017,CUST2482,USSD,,99155,Failed,E-commerce,Nigeria,NGN,
TXN103237,2/11/2024,CUST5489,Card,Mastercard,500000,Success,Retail,South Africa,ZAR,2151
TXN103238,1/30/2025,CUST5434,Wallet,,383158,Success,Food Delivery,Nigeria,NGN,
TXN103239,9/5/2019,CUST9822,Card,Visa,325564,Success,Bills Payment,Ghana,GHS,4326
TXN103240,1/10/2016,CUST7046,Card,Visa,214987,Success,Food Delivery,Uganda,UGX,8435
TXN103241,3/1/2015,CUST5042,Wallet,,224107,Success,Professional Services,South Africa,ZAR,
TXN103242,7/24/2025,CUST3849,Card,Verve,311399,Success,Airtime/Data,Nigeria,NGN,9077
TXN103243,8/23/2017,CUST9011,Wallet,,476856,Success,Bills Payment,Ghana,GHS,
TXN103244,4/28/2020,CUST8670,Card,Mastercard,484460,Pending,Food Delivery,Ghana,GHS,5548
TXN103245,7/7/2025,CUST5047,POS,,75349,Success,Retail,Nigeria,NGN,
TXN103246,7/4/2021,CUST5362,Wallet,,277349,Failed,Bills Payment,Nigeria,NGN,
TXN103247,1/4/2017,CUST9261,Card,Visa,212382,Success,Food Delivery,Kenya,KES,7989
TXN103248,1/11/2017,CUST2144,Wallet,,500000,Success,Bills Payment,South Africa,ZAR,
TXN103249,4/28/2024,CUST2796,POS,,399237,Success,E-commerce,Nigeria,NGN,
TXN103250,8/29/2016,CUST5523,Card,Visa,304145,Success,E-commerce,Uganda,UGX,659
TXN103251,5/9/2024,CUST5375,Bank Transfer,,49045,Pending,Transportation,Nigeria,NGN,
TXN103252,4/3/2018,CUST7855,Wallet,,372194,Failed,Airtime/Data,Nigeria,NGN,
TXN103253,8/6/2021,CUST8903,Card,Verve,49864,Pending,Food Delivery,Nigeria,NGN,8087
TXN103254,3/11/2016,CUST7769,POS,Mastercard,164516,Success,Food Delivery,Nigeria,NGN,6775
TXN103255,5/8/2016,CUST1455,USSD,,61653,Success,Transportation,Kenya,KES,
TXN103256,9/15/2017,CUST4011,Wallet,,471157,Success,Bills Payment,Nigeria,NGN,
TXN103257,12/25/2022,CUST7768,Bank Transfer,,92395,Success,Professional Services,Nigeria,NGN,
TXN103258,8/5/2024,CUST7334,Card,Visa,198939,Success,Retail,South Africa,ZAR,8517
TXN103259,1/10/2019,CUST6360,USSD,,500000,Pending,Transportation,Ghana,GHS,
TXN103260,11/7/2023,CUST6342,Card,Verve,91421,Success,Bills Payment,Nigeria,NGN,1092
TXN103261,1/15/2016,CUST8731,Card,Mastercard,283552,Success,Bills Payment,South Africa,ZAR,4264
TXN103262,7/9/2015,CUST1539,Card,Mastercard,217388,Success,Food Delivery,Kenya,KES,3922
TXN103263,12/23/2015,CUST7457,Wallet,,7316,Reversed,Food Delivery,Ghana,GHS,
TXN103264,1/25/2025,CUST9286,Card,Mastercard,500000,Success,Transportation,Nigeria,NGN,6790
TXN103265,9/30/2016,CUST6056,Bank Transfer,,28618,Reversed,Transportation,Nigeria,NGN,
TXN103266,9/18/2022,CUST6067,Bank Transfer,,257175,Success,E-commerce,Kenya,KES,
TXN103267,5/11/2017,CUST6832,USSD,,329009,Pending,Retail,Kenya,KES,
TXN103268,2/25/2025,CUST6475,USSD,,396003,Success,Bills Payment,South Africa,ZAR,
TXN103269,10/30/2023,CUST1898,Card,Mastercard,466711,Failed,Transportation,Ghana,GHS,4689
TXN103270,2/28/2023,CUST4947,Bank Transfer,,116821,Success,Retail,Ghana,GHS,
TXN103271,11/3/2017,CUST1753,POS,,4011,Success,E-commerce,Ghana,GHS,
TXN103272,12/18/2018,CUST9959,POS,,500000,Failed,E-commerce,Nigeria,NGN,
TXN103273,7/17/2015,CUST7326,POS,,306852,Success,Airtime/Data,Uganda,UGX,
TXN103274,7/1/2023,CUST3775,USSD,,500000,Success,Transportation,South Africa,ZAR,
TXN103275,1/18/2018,CUST5027,USSD,,500000,Reversed,E-commerce,Uganda,UGX,
TXN103276,8/18/2022,CUST6901,Wallet,,500000,Success,Airtime/Data,Uganda,UGX,
TXN103277,12/8/2015,CUST2420,Bank Transfer,,265508,Failed,Transportation,Kenya,KES,
TXN103278,7/29/2017,CUST4333,Card,Visa,162363,Success,Professional Services,Ghana,GHS,6912
TXN103279,7/16/2020,CUST1038,USSD,,500000,Failed,Retail,Uganda,UGX,
TXN103280,1/8/2016,CUST4970,POS,Visa,240077,Success,Bills Payment,South Africa,ZAR,1523
TXN103281,2/15/2024,CUST2090,USSD,,81063,Success,Retail,South Africa,ZAR,
TXN103282,4/7/2018,CUST8946,USSD,,500000,Success,Bills Payment,South Africa,ZAR,
TXN103283,7/6/2015,CUST1225,Card,Verve,500000,Pending,Retail,Nigeria,NGN,7756
TXN103284,2/1/2015,CUST2297,Wallet,,251175,Success,Retail,Ghana,GHS,
TXN103285,9/1/2025,CUST3853,POS,,31487,Pending,Professional Services,Kenya,KES,
TXN103286,7/13/2025,CUST8408,Card,Visa,196295,Reversed,E-commerce,Nigeria,NGN,9117
TXN103287,2/14/2015,CUST1206,Card,Visa,500000,Success,Retail,Nigeria,NGN,1232
TXN103288,4/13/2015,CUST5346,USSD,,500000,Failed,Bills Payment,Nigeria,NGN,
TXN103289,10/29/2022,CUST3713,Card,Verve,90997,Success,Food Delivery,Nigeria,NGN,1679
TXN103290,12/7/2020,CUST9095,Wallet,,27728,Success,Transportation,Uganda,UGX,
TXN103291,8/15/2022,CUST9282,Wallet,,500000,Success,Transportation,Nigeria,NGN,
TXN103292,3/29/2016,CUST9798,Bank Transfer,,197328,Pending,Professional Services,Nigeria,NGN,
TXN103293,8/13/2019,CUST6537,POS,Mastercard,312145,Success,Transportation,South Africa,ZAR,2099
TXN103294,5/4/2017,CUST9974,Card,Visa,500000,Success,Bills Payment,Ghana,GHS,5084
TXN103295,4/7/2018,CUST9135,Bank Transfer,,27553,Success,Professional Services,Nigeria,NGN,
TXN103296,8/27/2020,CUST1113,Bank Transfer,,418011,Success,Retail,Nigeria,NGN,
TXN103297,4/9/2021,CUST8253,Card,Visa,30797,Success,Airtime/Data,Ghana,GHS,7272
TXN103298,9/19/2017,CUST7280,Card,Visa,188301,Pending,Professional Services,Uganda,UGX,3406
TXN103299,12/27/2020,CUST5961,POS,,500000,Success,Bills Payment,Nigeria,NGN,
TXN103300,6/19/2015,CUST2467,Card,Verve,227291,Success,Bills Payment,Nigeria,NGN,9688
TXN103301,10/31/2016,CUST8337,Wallet,,500000,Success,E-commerce,South Africa,ZAR,
TXN103302,4/12/2023,CUST6543,Card,Mastercard,327537,Success,E-commerce,Ghana,GHS,6767
TXN103303,6/13/2016,CUST1639,Bank Transfer,,154949,Success,Transportation,Nigeria,NGN,
TXN103304,5/16/2021,CUST8215,Card,Mastercard,99441,Success,Bills Payment,Nigeria,NGN,5347
TXN103305,2/29/2020,CUST3808,Card,Visa,172633,Success,Transportation,Ghana,GHS,3587
TXN103306,12/12/2021,CUST5367,POS,Mastercard,186425,Success,Food Delivery,Ghana,GHS,9846
TXN103307,7/8/2016,CUST4698,Card,Visa,28475,Success,Professional Services,Ghana,GHS,2273
TXN103308,4/24/2024,CUST6625,Card,Visa,184543,Success,Food Delivery,Nigeria,NGN,2156
TXN103309,12/26/2016,CUST9653,Bank Transfer,,249626,Success,Professional Services,Uganda,UGX,
TXN103310,3/29/2021,CUST5341,POS,Mastercard,500000,Success,Airtime/Data,Nigeria,NGN,1117
TXN103311,4/15/2018,CUST5474,Card,Mastercard,427694,Success,Transportation,Uganda,UGX,1291
TXN103312,6/9/2023,CUST7347,USSD,,493450,Pending,Retail,Kenya,KES,
TXN103313,3/26/2018,CUST3843,USSD,,3359,Success,Transportation,Nigeria,NGN,
TXN103314,11/3/2017,CUST2233,Card,Visa,98190,Reversed,Retail,Nigeria,NGN,5145
TXN103315,12/9/2023,CUST4843,POS,,433510,Success,Retail,Kenya,KES,
TXN103316,7/19/2015,CUST5261,Bank Transfer,,264651,Pending,Bills Payment,Nigeria,NGN,
TXN103317,8/21/2018,CUST7377,POS,Visa,2131,Success,Retail,South Africa,ZAR,1460
TXN103318,4/12/2016,CUST7770,Bank Transfer,,500000,Pending,Retail,South Africa,ZAR,
TXN103319,9/19/2017,CUST2046,POS,,500000,Pending,Bills Payment,South Africa,ZAR,
TXN103320,10/26/2020,CUST7320,USSD,,318000,Failed,E-commerce,Uganda,UGX,
TXN103321,10/17/2018,CUST1863,Card,Mastercard,27510,Pending,Professional Services,Nigeria,NGN,1600
TXN103322,2/5/2017,CUST9865,Bank Transfer,,500000,Success,Professional Services,Uganda,UGX,
TXN103323,8/30/2019,CUST2848,POS,,350552,Success,Bills Payment,South Africa,ZAR,
TXN103324,5/18/2025,CUST9978,USSD,,500000,Pending,Food Delivery,Nigeria,NGN,
TXN103325,4/24/2018,CUST1226,Card,Mastercard,500000,Success,Transportation,Nigeria,NGN,4144
TXN103326,3/13/2022,CUST9736,Wallet,,500000,Success,Retail,Kenya,KES,
TXN103327,4/15/2025,CUST3779,Wallet,,291931,Success,Food Delivery,Nigeria,NGN,
TXN103328,10/26/2020,CUST5477,Wallet,,60480,Failed,Retail,Ghana,GHS,
TXN103329,2/15/2020,CUST9024,Wallet,,444870,Success,Bills Payment,Uganda,UGX,
TXN103330,11/16/2022,CUST6570,USSD,,387532,Success,E-commerce,South Africa,ZAR,
TXN103331,7/11/2018,CUST9759,USSD,,500000,Success,Airtime/Data,Kenya,KES,
TXN103332,7/7/2024,CUST6109,Bank Transfer,,74474,Success,Transportation,South Africa,ZAR,
TXN103333,1/27/2023,CUST7714,Card,Visa,86752,Success,Airtime/Data,Ghana,GHS,6028
TXN103334,12/10/2021,CUST7867,Bank Transfer,,500000,Failed,Professional Services,Ghana,GHS,
TXN103335,5/16/2017,CUST1280,Wallet,,500000,Pending,Transportation,Nigeria,NGN,
TXN103336,3/3/2025,CUST1932,Wallet,,500000,Failed,E-commerce,Kenya,KES,
TXN103337,12/29/2015,CUST7640,Card,Visa,500000,Success,Food Delivery,Kenya,KES,859
TXN103338,3/10/2019,CUST3534,Card,Mastercard,363681,Failed,Retail,Nigeria,NGN,7485
TXN103339,9/14/2018,CUST8014,Card,Mastercard,424680,Success,Professional Services,Nigeria,NGN,9294
TXN103340,9/4/2018,CUST2469,Card,Mastercard,500000,Success,Professional Services,South Africa,ZAR,700
TXN103341,11/3/2018,CUST5658,Card,Visa,345865,Success,Airtime/Data,Kenya,KES,9763
TXN103342,9/5/2019,CUST9126,Card,Mastercard,400294,Success,Airtime/Data,Nigeria,NGN,6118
TXN103343,2/12/2017,CUST4089,USSD,,68067,Success,Food Delivery,Nigeria,NGN,
TXN103344,5/23/2022,CUST2080,USSD,,256921,Success,Retail,Nigeria,NGN,
TXN103345,5/24/2020,CUST4791,POS,,500000,Reversed,Bills Payment,Nigeria,NGN,
TXN103346,9/8/2015,CUST5937,Bank Transfer,,126401,Success,Airtime/Data,Kenya,KES,
TXN103347,10/20/2017,CUST3961,Wallet,,90386,Success,Retail,Nigeria,NGN,
TXN103348,8/4/2022,CUST8720,USSD,,150650,Success,Bills Payment,Nigeria,NGN,
TXN103349,3/18/2025,CUST5895,Card,Visa,110565,Success,Food Delivery,Kenya,KES,6576
TXN103350,9/17/2018,CUST1807,Card,Mastercard,96784,Success,Bills Payment,Ghana,GHS,9395
TXN103351,1/10/2021,CUST4089,Wallet,,221250,Success,Bills Payment,Ghana,GHS,
TXN103352,4/27/2022,CUST2738,Card,Mastercard,500000,Success,Food Delivery,Uganda,UGX,6260
TXN103353,8/3/2018,CUST5618,Card,Mastercard,282946,Success,Airtime/Data,Ghana,GHS,7973
TXN103354,8/8/2015,CUST9695,Card,Mastercard,83262,Success,Food Delivery,Nigeria,NGN,1258
TXN103355,8/6/2023,CUST5917,POS,,32038,Pending,Retail,Kenya,KES,
TXN103356,4/23/2024,CUST2101,POS,,476496,Failed,Airtime/Data,Ghana,GHS,
TXN103357,5/27/2023,CUST7448,USSD,,193024,Success,Professional Services,Ghana,GHS,
TXN103358,5/14/2022,CUST4903,POS,,500000,Failed,Bills Payment,Uganda,UGX,
TXN103359,3/31/2024,CUST6679,Card,Visa,430948,Success,Transportation,Kenya,KES,189
TXN103360,7/29/2023,CUST4743,POS,,500000,Success,E-commerce,Nigeria,NGN,
TXN103361,10/1/2019,CUST3100,Wallet,,126952,Reversed,E-commerce,Kenya,KES,
TXN103362,3/6/2025,CUST3089,Card,Mastercard,471528,Failed,Airtime/Data,Kenya,KES,1340
TXN103363,12/29/2023,CUST1855,Card,Mastercard,122643,Pending,Food Delivery,Ghana,GHS,6785
TXN103364,9/29/2019,CUST6693,Bank Transfer,,500000,Reversed,E-commerce,Uganda,UGX,
TXN103365,1/8/2019,CUST6597,Card,Mastercard,404652,Success,E-commerce,South Africa,ZAR,6364
TXN103366,5/18/2021,CUST2103,Card,Mastercard,156927,Success,Transportation,South Africa,ZAR,1825
TXN103367,8/27/2021,CUST8389,POS,,125616,Success,Airtime/Data,Nigeria,NGN,
TXN103368,6/25/2024,CUST1834,Card,Mastercard,84746,Success,Transportation,South Africa,ZAR,9630
TXN103369,11/30/2017,CUST3956,Bank Transfer,,474506,Pending,Bills Payment,Ghana,GHS,
TXN103370,7/18/2023,CUST3181,USSD,,98726,Success,Food Delivery,Nigeria,NGN,
TXN103371,8/20/2017,CUST1278,Card,Mastercard,361846,Reversed,Retail,Nigeria,NGN,8637
TXN103372,5/20/2024,CUST1072,Wallet,,122955,Success,Transportation,Kenya,KES,
TXN103373,9/17/2019,CUST1030,Card,Visa,433847,Success,E-commerce,South Africa,ZAR,4298
TXN103374,12/18/2023,CUST4756,Card,Verve,500000,Success,Retail,Nigeria,NGN,4635
TXN103375,10/29/2023,CUST3478,Bank Transfer,,500000,Success,Airtime/Data,Nigeria,NGN,
TXN103376,2/22/2015,CUST8033,Wallet,,500000,Success,Retail,Uganda,UGX,
TXN103377,8/11/2024,CUST7767,Wallet,,83165,Success,Airtime/Data,South Africa,ZAR,
TXN103378,11/3/2025,CUST5976,Card,Mastercard,37014,Success,Retail,Nigeria,NGN,6666
TXN103379,5/20/2020,CUST4685,Card,Visa,480190,Reversed,E-commerce,Nigeria,NGN,294
TXN103380,7/2/2020,CUST9213,Card,Verve,183766,Success,Transportation,Nigeria,NGN,9503
TXN103381,2/6/2020,CUST7521,Bank Transfer,,226497,Success,Retail,Kenya,KES,
TXN103382,9/12/2018,CUST9877,Wallet,,12657,Success,Professional Services,Nigeria,NGN,
TXN103383,10/8/2021,CUST9279,Bank Transfer,,120213,Failed,Airtime/Data,Nigeria,NGN,
TXN103384,9/1/2017,CUST6374,POS,,13702,Pending,E-commerce,Kenya,KES,
TXN103385,5/9/2016,CUST2462,Bank Transfer,,500000,Success,Food Delivery,Nigeria,NGN,
TXN103386,10/4/2017,CUST5317,Card,Mastercard,111566,Success,Professional Services,Nigeria,NGN,9029
TXN103387,7/5/2021,CUST6679,Card,Mastercard,325978,Success,Airtime/Data,South Africa,ZAR,91
TXN103388,1/29/2023,CUST6973,Bank Transfer,,15903,Success,Bills Payment,Nigeria,NGN,
TXN103389,10/4/2025,CUST1250,USSD,,439661,Success,Professional Services,Uganda,UGX,
TXN103390,5/11/2025,CUST8531,Wallet,,156049,Success,Retail,Nigeria,NGN,
TXN103391,5/6/2015,CUST3587,Card,Mastercard,500000,Success,E-commerce,Nigeria,NGN,3388
TXN103392,2/16/2015,CUST8810,USSD,,500000,Success,Professional Services,South Africa,ZAR,
TXN103393,10/22/2019,CUST8271,Bank Transfer,,157389,Reversed,Bills Payment,Uganda,UGX,
TXN103394,7/4/2017,CUST1556,Card,Visa,500000,Success,Transportation,Nigeria,NGN,7439
TXN103395,7/25/2018,CUST2243,Wallet,,500000,Success,Bills Payment,Nigeria,NGN,
TXN103396,5/27/2019,CUST6598,USSD,,500000,Success,Retail,Nigeria,NGN,
TXN103397,1/13/2018,CUST1820,POS,,500000,Success,Bills Payment,Uganda,UGX,
TXN103398,6/20/2023,CUST3635,POS,,114544,Success,Professional Services,Nigeria,NGN,
TXN103399,9/15/2018,CUST5814,Card,Verve,343871,Failed,Professional Services,Nigeria,NGN,8040
TXN103400,5/1/2019,CUST9128,Card,Mastercard,27849,Success,Retail,Nigeria,NGN,4673
TXN103401,3/5/2018,CUST1531,Bank Transfer,,39891,Success,Professional Services,Nigeria,NGN,
TXN103402,3/21/2021,CUST5147,Card,Visa,500000,Reversed,Airtime/Data,Ghana,GHS,542
TXN103403,5/5/2022,CUST1595,Card,Visa,158189,Success,Transportation,South Africa,ZAR,9412
TXN103404,3/4/2023,CUST9884,Wallet,,500000,Success,Airtime/Data,Ghana,GHS,
TXN103405,12/16/2022,CUST8048,Bank Transfer,,500000,Success,Professional Services,Nigeria,NGN,
TXN103406,5/29/2015,CUST9578,Bank Transfer,,500000,Success,Retail,Uganda,UGX,
TXN103407,6/22/2021,CUST6074,POS,,500000,Pending,Professional Services,Uganda,UGX,
TXN103408,3/10/2015,CUST4569,USSD,,110563,Failed,Transportation,Ghana,GHS,
TXN103409,12/26/2020,CUST1072,Card,Visa,16475,Success,Bills Payment,Kenya,KES,266
TXN103410,4/16/2020,CUST4644,POS,,211861,Success,E-commerce,Nigeria,NGN,
TXN103411,7/3/2017,CUST4730,Card,Mastercard,55741,Failed,Professional Services,South Africa,ZAR,8892
TXN103412,8/30/2015,CUST6236,USSD,,9072,Reversed,Transportation,Uganda,UGX,
TXN103413,1/6/2024,CUST3866,Card,Verve,178781,Failed,Transportation,Nigeria,NGN,1924
TXN103414,3/29/2019,CUST7633,Wallet,,500000,Success,Bills Payment,Nigeria,NGN,
TXN103415,2/28/2018,CUST6955,Bank Transfer,,334050,Reversed,Retail,Kenya,KES,
TXN103416,1/24/2016,CUST9529,Card,Visa,150039,Failed,Professional Services,Ghana,GHS,6990
TXN103417,2/5/2019,CUST6155,Wallet,,424922,Success,E-commerce,Uganda,UGX,
TXN103418,4/2/2023,CUST2221,POS,,105595,Success,Food Delivery,Nigeria,NGN,
TXN103419,8/2/2018,CUST1991,Card,Mastercard,5794,Success,Retail,Kenya,KES,1934
TXN103420,12/27/2016,CUST8406,Card,Mastercard,500000,Success,Food Delivery,South Africa,ZAR,4952
TXN103421,8/8/2015,CUST7384,Card,Mastercard,390993,Success,Retail,Nigeria,NGN,7161
TXN103422,9/1/2023,CUST8580,POS,,500000,Success,Airtime/Data,Nigeria,NGN,
TXN103423,10/1/2025,CUST4532,Bank Transfer,,15886,Failed,Bills Payment,South Africa,ZAR,
TXN103424,2/4/2022,CUST3878,Card,Mastercard,500000,Success,Professional Services,Kenya,KES,2294
TXN103425,6/19/2025,CUST9680,Card,Visa,386535,Success,Airtime/Data,Uganda,UGX,4189
TXN103426,12/15/2024,CUST6052,Card,Mastercard,331490,Pending,E-commerce,Uganda,UGX,7354
TXN103427,1/4/2020,CUST8258,Wallet,,391920,Reversed,Food Delivery,Kenya,KES,
TXN103428,2/15/2016,CUST3281,Wallet,,500000,Success,Transportation,Nigeria,NGN,
TXN103429,1/14/2016,CUST9593,Wallet,,353661,Failed,E-commerce,Nigeria,NGN,
TXN103430,9/8/2019,CUST7323,USSD,,347906,Pending,Food Delivery,Nigeria,NGN,
TXN103431,4/11/2018,CUST4497,Card,Mastercard,500000,Success,Retail,Uganda,UGX,2894
TXN103432,5/29/2019,CUST5808,Bank Transfer,,500000,Success,Professional Services,Nigeria,NGN,
TXN103433,5/6/2019,CUST9423,Bank Transfer,,233569,Failed,Bills Payment,Nigeria,NGN,
TXN103434,8/18/2023,CUST1804,POS,,491575,Success,Airtime/Data,Nigeria,NGN,
TXN103435,10/12/2020,CUST3931,Card,Mastercard,197214,Failed,Transportation,South Africa,ZAR,1663
TXN103436,6/7/2023,CUST6013,USSD,,103962,Success,Food Delivery,Uganda,UGX,
TXN103437,10/24/2015,CUST7792,Card,Verve,363380,Success,Retail,Nigeria,NGN,4861
TXN103438,5/20/2023,CUST7381,Wallet,,500000,Success,Professional Services,Nigeria,NGN,
TXN103439,12/28/2024,CUST8244,Bank Transfer,,500000,Success,E-commerce,Nigeria,NGN,
TXN103440,12/8/2017,CUST6720,Card,Visa,167362,Pending,Transportation,Ghana,GHS,5732
TXN103441,8/18/2015,CUST9598,POS,,300037,Pending,Professional Services,South Africa,ZAR,
TXN103442,6/1/2021,CUST8282,Card,Mastercard,95118,Failed,Transportation,Nigeria,NGN,3050
TXN103443,1/22/2016,CUST3912,Card,Visa,500000,Failed,Airtime/Data,Nigeria,NGN,9824
TXN103444,10/3/2016,CUST9992,Wallet,,500000,Success,Retail,Nigeria,NGN,
TXN103445,10/23/2015,CUST6803,Wallet,,419368,Success,Airtime/Data,Nigeria,NGN,
TXN103446,7/22/2016,CUST2969,Bank Transfer,,500000,Success,E-commerce,Nigeria,NGN,
